A_MARITL,A_SEX,PEAFEVER,PARENT,PENATVTY,PEFNTVTY,PEHSPNON,PEINUSYR,PEPAR1TYP,PRCITSHP,PRDTRACE,ERN_SRCE,WSAL_VAL,ANN_VAL,A_HGA
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,35
7,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
5,2,2,0,57,57,2,0,1,1,1,0,0,0,36
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,39
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,2,2,0,0,39
7,1,2,0,57,57,2,0,-1,1,1,1,5000,0,37
5,2,2,0,57,57,2,0,-1,1,1,1,21000,0,38
7,1,2,4,57,57,2,0,-1,1,1,1,20000,0,35
1,1,1,0,57,57,2,0,-1,1,1,1,35000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,30000,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,139000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,41
7,1,2,0,57,57,2,0,1,1,1,1,6250,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,75000,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,37
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,42
1,1,2,0,57,57,2,0,-1,1,2,1,50000,0,41
7,2,2,0,57,57,2,0,-1,1,2,1,80000,0,44
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,2,0,0,43
7,1,2,2,57,57,2,0,1,1,1,0,0,0,36
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,35
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,78000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,350000,0,45
7,1,-1,1,57,57,2,0,2,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,2,0,0,0,42
7,2,2,0,57,57,2,0,1,1,2,1,77000,0,38
7,1,2,0,57,57,2,0,-1,1,2,1,41600,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,80000,0,42
7,2,2,0,57,57,2,0,-1,1,1,1,70000,0,43
7,1,2,0,57,57,2,0,-1,1,1,0,0,0,31
1,1,1,0,57,57,2,0,-1,1,2,1,60000,0,39
1,2,2,0,57,57,2,0,-1,1,2,1,23000,0,39
7,2,2,0,57,57,2,0,-1,1,2,1,30000,0,36
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,2,1,32800,0,37
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,41
7,1,-1,1,57,57,2,0,3,1,2,0,0,0,0
6,2,2,0,57,57,2,0,-1,1,2,1,80000,0,41
7,1,2,0,57,57,2,0,1,1,2,1,80000,0,40
7,1,2,0,57,57,2,0,1,1,2,0,0,0,40
7,1,2,0,57,57,2,0,-1,1,1,1,51000,0,40
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
7,2,2,0,57,57,2,0,-1,1,1,1,50000,0,41
7,1,2,0,57,57,2,0,-1,1,1,1,56000,0,40
7,2,2,0,57,57,2,0,-1,1,2,1,30000,0,40
7,2,2,0,57,57,2,0,-1,1,1,1,12000,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,50000,0,39
5,1,2,0,57,57,2,0,-1,1,2,1,30000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,89000,0,41
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,2,0,457,210,2,5,-1,4,4,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
5,2,2,0,57,57,2,0,-1,1,2,0,0,0,34
4,1,2,0,57,57,2,0,-1,1,2,0,0,0,34
1,1,2,0,57,57,2,0,-1,1,1,1,131000,0,45
1,2,2,0,57,57,2,0,-1,1,1,1,35000,0,41
7,1,2,0,57,57,2,0,1,1,1,1,6000,0,40
7,1,1,0,57,57,2,0,-1,1,1,1,68000,0,43
7,2,2,0,57,57,2,0,-1,1,1,1,70000,0,39
1,1,2,0,57,57,2,0,-1,1,3,1,75000,0,41
1,2,2,0,57,57,2,0,-1,1,3,1,70000,0,41
7,1,-1,1,57,57,2,0,1,1,3,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,2,1,53000,0,41
1,1,2,0,57,57,2,0,-1,1,2,1,60000,0,42
7,2,-1,1,57,57,2,0,1,1,2,0,0,0,34
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,720,0,39
7,1,2,0,57,57,2,0,1,1,1,1,15000,0,39
7,1,2,0,57,57,2,0,1,1,1,1,8800,0,40
1,1,1,0,57,57,1,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,56000,0,42
1,2,2,0,57,57,2,0,-1,1,1,1,37000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,71600,0,41
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,2,1,52000,0,43
1,1,2,0,57,57,2,0,-1,1,2,1,50000,0,40
1,1,2,0,57,57,2,0,-1,1,2,1,104000,0,41
1,2,2,0,57,57,2,0,-1,1,2,1,26000,0,43
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,2,1,110000,0,40
7,1,-1,3,57,57,2,0,-1,1,6,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,6,0,0,0,0
7,2,-1,3,57,57,2,0,-1,1,6,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,2,1,24878,0,43
1,1,1,0,57,57,2,0,-1,1,1,1,72000,0,40
1,2,2,0,341,341,2,21,-1,5,2,0,0,0,41
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,2,1,44000,0,38
7,2,2,0,57,57,2,0,-1,1,2,1,40000,0,41
7,1,2,0,57,57,2,0,-1,1,2,1,50000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,100000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,65000,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,2,0,0,0,42
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,2,1,28000,0,39
7,2,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,2,2,0,0,39
7,2,2,0,57,57,2,0,-1,1,7,1,66500,0,43
7,2,2,0,57,57,2,0,-1,1,1,1,50000,0,43
6,2,2,0,314,314,1,26,-1,5,1,1,18000,0,33
7,1,2,0,314,314,1,26,1,5,1,2,0,0,37
7,1,-1,2,314,314,1,26,1,5,1,0,0,0,0
7,2,-1,2,314,314,1,26,1,5,1,0,0,0,0
7,1,-1,2,314,314,1,26,1,5,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,49000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,42000,0,42
7,2,2,0,57,57,2,0,-1,1,2,1,48000,0,40
7,2,2,0,57,57,2,0,1,1,2,1,24000,0,39
7,1,2,0,57,57,2,0,1,1,2,0,0,0,39
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,35
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
6,1,2,0,57,57,2,0,1,1,1,2,0,0,40
7,2,2,0,57,57,2,0,-1,1,2,1,65000,0,44
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,2,1,33000,0,41
7,1,2,0,57,57,2,0,1,1,2,1,11000,0,40
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,2,-1,4,57,57,2,0,-1,1,2,0,0,0,35
7,2,2,0,57,57,2,0,-1,1,2,1,57000,0,43
4,1,2,0,57,120,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,98000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,130000,0,43
7,2,2,0,57,57,2,0,1,1,2,0,0,0,43
6,2,2,0,57,57,2,0,-1,1,2,2,0,0,41
1,1,1,0,57,57,2,0,-1,1,2,1,35000,0,39
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,43
5,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,44
1,1,2,0,57,57,2,0,-1,1,2,1,80000,0,41
7,2,2,0,57,57,2,0,-1,1,2,1,20000,0,40
7,1,2,0,57,57,2,0,-1,1,2,0,0,0,39
4,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
7,1,2,0,57,57,2,0,1,1,2,1,30000,0,40
7,2,2,0,57,57,2,0,1,1,2,1,30000,0,43
4,2,2,0,57,57,2,0,-1,1,2,0,0,0,37
6,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,2,1,18093,0,39
7,1,2,0,57,57,2,0,-1,1,2,0,0,0,38
7,1,-1,4,57,57,2,0,-1,1,2,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,2,1,42000,0,44
1,1,2,0,57,57,2,0,-1,1,2,1,76000,0,43
7,1,2,0,57,57,2,0,1,1,2,0,0,0,39
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
7,2,2,0,314,314,1,20,-1,5,1,0,0,0,34
7,1,-1,2,57,314,1,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,48000,0,46
1,1,2,0,57,57,2,0,-1,1,1,1,24000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,52000,0,43
5,2,2,0,57,57,2,0,-1,1,2,1,49000,0,40
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,35
1,2,2,0,57,57,2,0,-1,1,1,1,47800,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,116000,0,44
7,1,2,0,57,57,2,0,-1,1,2,0,0,0,34
5,2,2,0,57,57,2,0,-1,1,1,2,0,0,40
4,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
6,2,2,0,57,57,2,0,-1,1,2,1,40000,0,42
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,0
1,1,2,0,57,57,1,0,-1,1,1,1,55000,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
7,2,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,12000,44
1,2,2,0,57,57,2,0,-1,1,2,2,0,0,42
1,1,2,0,57,57,2,0,-1,1,2,1,120000,0,41
7,1,2,0,57,57,2,0,1,1,2,0,0,0,40
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,34
7,2,-1,1,57,57,2,0,1,1,2,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,2,1,8000,0,40
1,1,2,0,57,57,2,0,-1,1,2,1,14000,0,40
1,2,2,0,314,314,1,26,-1,5,1,0,0,0,39
1,1,2,0,314,314,1,25,-1,5,1,1,24002,0,39
7,1,-1,1,57,314,1,0,1,1,1,0,0,0,0
5,1,1,0,57,57,2,0,-1,1,10,0,0,0,35
4,2,2,0,57,57,2,0,-1,1,1,0,0,1600,44
4,2,2,0,57,57,2,0,-1,1,2,1,55000,0,39
7,1,2,0,57,57,2,0,1,1,2,0,0,0,35
7,2,2,0,57,57,2,0,1,1,2,0,0,0,36
5,2,2,0,57,57,2,0,1,1,2,1,40000,0,36
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,34
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,2,1,27000,0,39
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,2,0,0,0,36
7,1,2,0,57,57,2,0,-1,1,2,0,0,0,41
7,1,2,0,57,57,2,0,-1,1,2,0,0,0,41
4,2,2,0,57,57,2,0,-1,1,2,0,0,0,43
7,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,2,2,0,57,57,2,0,-1,1,2,1,35000,0,39
7,1,2,0,57,57,2,0,-1,1,2,1,30000,0,39
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,37
1,2,2,0,57,57,2,0,-1,1,1,1,380000,0,46
1,1,2,0,57,57,2,0,-1,1,1,1,250000,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,2,1,32000,0,40
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,247,2,0,-1,1,4,1,40000,0,40
1,1,2,0,57,247,2,0,-1,1,4,1,15000,0,39
7,1,-1,1,57,57,2,0,1,1,4,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,4,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,1,0,0,1500,45
5,2,2,0,57,57,2,0,-1,1,1,2,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,48000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,35000,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,42000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,80000,0,42
1,2,2,0,73,73,1,22,-1,2,1,1,15000,0,40
1,1,2,0,73,73,1,22,-1,2,1,1,15000,0,36
7,2,2,0,73,73,1,22,1,2,1,1,2900,0,40
7,1,2,0,73,73,1,22,1,2,1,1,790,0,39
5,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,2,0,0,45
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
6,2,2,0,57,57,2,0,-1,1,2,1,56000,0,43
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,45
1,1,2,0,57,57,2,0,-1,1,10,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,2,1,82000,0,39
1,1,2,0,57,57,2,0,-1,1,2,1,40000,0,39
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,35
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,2,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,2,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,160000,0,45
1,2,2,0,57,57,2,0,-1,1,1,1,120000,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,34
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
6,1,2,0,57,57,2,0,-1,1,2,1,22880,0,40
6,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
5,2,2,0,57,57,2,0,-1,1,2,1,14275,0,40
7,1,2,0,57,57,2,0,1,1,2,1,7015,0,40
7,1,2,0,57,57,2,0,1,1,2,1,1500,0,40
7,2,2,0,57,57,2,0,-1,1,2,1,32000,0,46
7,1,2,0,57,57,2,0,1,1,2,1,27000,0,41
7,2,2,0,57,57,2,0,1,1,2,1,10000,0,40
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,150000,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,2,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,2,1,12000,0,37
7,2,2,0,57,57,2,0,1,1,2,0,0,0,39
7,1,-1,4,57,57,2,0,-1,1,2,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,46
1,1,2,0,57,57,2,0,-1,1,1,1,85000,0,46
7,1,2,1,57,57,2,0,1,1,1,0,0,0,37
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,34
7,2,2,0,57,57,2,0,-1,1,2,1,46080,0,43
7,1,2,0,57,57,2,0,-1,1,2,1,28000,0,40
5,2,2,0,57,57,2,0,-1,1,1,1,13180,0,43
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
5,1,2,0,303,303,1,24,-1,5,1,1,45000,0,40
7,2,2,0,57,57,2,0,-1,1,1,1,57000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,96000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,50000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,16550,0,43
4,1,2,0,57,57,2,0,-1,1,2,0,0,0,37
7,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
1,1,1,0,57,57,2,0,-1,1,1,0,0,4800,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
5,1,2,0,57,57,2,0,-1,1,1,1,60000,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,30000,0,40
7,2,2,0,57,57,2,0,-1,1,2,1,24000,0,43
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,90000,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,34
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,2,1,85000,0,44
7,2,2,0,57,444,2,0,1,1,2,0,0,0,40
7,1,2,0,57,444,2,0,1,1,2,0,0,0,40
3,2,2,0,444,444,2,12,-1,5,2,2,0,0,39
7,2,-1,2,57,444,2,0,1,1,2,0,0,0,36
7,1,-1,2,57,444,2,0,1,1,2,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,2,1,45000,0,41
7,1,2,0,57,57,2,0,1,1,2,1,45000,0,40
7,2,2,0,57,57,2,0,1,1,2,1,37000,0,40
7,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,33
1,2,2,0,57,57,2,0,-1,1,2,1,52000,0,44
1,1,2,0,57,57,2,0,-1,1,2,1,25000,0,43
5,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,140000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,100000,0,43
7,2,2,0,57,57,2,0,1,1,1,1,250000,0,44
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,42000,0,40
5,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
5,1,2,0,57,57,2,0,1,1,2,1,9000,0,39
7,1,2,0,57,57,2,0,-1,1,2,1,9600,0,39
7,2,2,4,57,57,2,0,-1,1,2,0,0,0,38
7,2,-1,4,57,57,2,0,-1,1,2,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,233000,0,46
1,1,1,0,57,57,2,0,-1,1,1,1,140000,0,42
1,1,2,0,57,57,2,0,-1,1,1,1,151000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,71000,0,44
7,1,2,0,57,57,2,0,1,1,1,1,130000,0,43
7,2,2,0,57,57,2,0,-1,1,2,1,37000,0,44
7,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
7,2,-1,2,57,57,2,0,2,1,2,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,100000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,12000,0,40
7,1,2,0,57,57,2,0,-1,1,1,0,0,0,44
7,1,2,0,57,57,2,0,-1,1,1,1,2880,0,40
7,1,2,0,57,57,2,0,-1,1,1,1,7000,0,40
7,1,2,0,57,57,2,0,-1,1,1,1,18720,0,40
1,2,2,0,373,373,1,23,-1,4,1,1,27000,0,40
1,1,2,0,373,373,1,23,-1,4,1,2,0,0,43
1,2,2,0,57,210,2,0,-1,1,4,0,0,0,39
1,1,2,0,57,210,2,0,2,1,4,1,62000,0,40
7,2,-1,1,57,231,2,0,1,1,4,0,0,0,0
7,1,-1,1,57,231,2,0,1,1,4,0,0,0,0
4,2,2,0,57,210,2,0,-1,1,4,0,0,0,39
7,2,2,0,57,57,2,0,-1,1,2,1,30000,0,39
7,2,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,1,-1,1,57,57,2,0,2,1,2,0,0,0,0
7,1,-1,1,57,57,2,0,2,1,2,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,2,1,25000,0,39
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,2,0,0,0,37
7,2,2,0,314,314,1,25,-1,5,1,0,0,0,33
7,1,-1,1,57,314,1,0,1,1,1,0,0,0,0
7,2,-1,2,57,314,1,0,1,1,1,0,0,0,0
7,1,2,0,314,314,1,25,-1,5,1,2,0,0,39
7,2,2,0,314,314,1,19,-1,5,1,1,10000,0,34
7,1,2,0,314,314,1,26,1,5,1,0,0,0,35
7,1,2,0,314,314,1,27,-1,5,1,2,0,0,33
7,2,2,0,314,314,1,27,-1,5,1,1,7200,0,33
4,2,2,0,314,314,1,3,-1,4,1,0,0,0,43
7,2,2,0,314,314,1,25,-1,5,1,0,0,0,35
7,1,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,1,2,0,303,303,1,25,-1,5,1,2,0,0,39
1,2,2,0,327,327,1,7,-1,4,1,1,70000,0,42
1,1,2,0,316,316,1,11,-1,4,1,1,250000,0,44
7,1,2,0,57,555,1,0,1,1,1,0,0,0,38
7,2,2,0,57,57,1,0,-1,1,1,1,17000,0,43
1,2,2,0,210,210,2,16,-1,4,4,1,74000,2565,43
1,1,2,0,210,210,2,13,-1,4,4,1,75000,0,43
7,2,2,0,57,210,2,0,1,1,4,0,0,0,37
1,2,2,0,57,57,2,0,-1,1,1,1,100000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,340000,0,44
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,2,1,45000,0,40
7,2,2,0,57,57,2,0,1,1,2,1,38000,0,40
7,1,2,0,57,57,2,0,1,1,2,1,25480,0,40
1,2,2,0,57,57,2,0,-1,1,2,1,83338,0,44
1,1,2,0,57,57,2,0,-1,1,2,1,80000,0,40
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,2,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,29600,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,80000,0,40
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,2,1,75000,0,44
6,2,2,0,57,57,2,0,-1,1,2,1,26400,0,42
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,37
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,35
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
6,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,34
7,2,2,0,57,57,2,0,-1,1,2,1,59000,0,40
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,35
7,1,2,0,57,57,2,0,-1,1,2,2,0,0,43
5,2,2,0,57,57,2,0,-1,1,2,1,26400,0,44
5,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
7,1,2,0,57,57,2,0,1,1,2,0,0,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,58000,0,43
7,1,2,0,57,57,2,0,-1,1,2,1,53000,0,43
5,2,2,0,57,57,2,0,-1,1,6,1,12000,0,40
7,2,2,0,57,57,2,0,-1,1,2,0,0,0,37
7,2,2,0,57,57,2,0,1,1,2,1,18000,0,37
5,2,2,0,57,57,2,0,-1,1,2,0,0,0,44
1,1,2,0,207,207,2,23,-1,5,4,1,140000,0,46
1,2,2,0,207,207,2,23,-1,5,4,0,0,0,44
7,2,-1,1,57,207,2,0,1,1,4,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,2,1,40000,0,43
1,1,2,0,57,57,2,0,-1,1,2,1,100000,0,39
1,2,2,0,57,57,2,0,-1,1,2,1,50000,0,40
7,2,-1,1,57,57,2,0,3,1,2,0,0,0,0
7,2,-1,1,57,57,2,0,3,1,2,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
7,2,1,0,57,57,2,0,1,1,2,1,44000,0,39
6,2,2,0,57,57,2,0,-1,1,2,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,2,1,250,0,43
1,2,2,0,57,57,2,0,-1,1,2,0,0,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,52000,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,7,1,55000,0,39
7,2,2,0,57,57,2,0,-1,1,2,1,800,0,41
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,2,0,0,0,34
5,1,2,0,57,57,2,0,-1,1,2,1,55000,0,39
4,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
1,2,2,0,314,314,1,26,-1,5,2,0,0,0,37
1,1,2,0,314,314,1,26,-1,5,2,2,0,0,37
